customer_id,signup_date,region,acquisition_channel
15167,2023-06-12,South,Paid Search
15168,2022-05-23,East,Paid Search
15169,2022-09-15,East,Email
15170,2022-01-03,West,Paid Search
15171,2023-03-16,North,Organic
15172,2022-11-22,North,Referral
15173,2023-09-25,East,Referral
15174,2022-09-02,North,Paid Search
15175,2022-05-30,East,Referral
15176,2022-05-02,West,Paid Search
15177,2022-05-27,North,Paid Search
15178,2022-11-26,South,Referral
15179,2022-03-05,East,Email
15180,2022-10-21,West,Social
15181,2023-09-16,South,Paid Search
15182,2023-07-15,North,Paid Search
15183,2023-04-11,East,Organic
15184,2023-10-14,South,Referral
15185,2023-07-24,West,Organic
15186,2023-04-22,East,Paid Search
15187,2023-09-23,North,Organic
15188,2022-04-01,West,Email
15189,2023-08-21,East,Paid Search
15190,2022-08-04,North,Social
15191,2023-06-20,East,Paid Search
15192,2023-10-29,West,Organic
15193,2022-12-29,East,Organic
15194,2022-03-06,South,Organic
15195,2022-09-28,East,Email
15196,2022-10-25,South,Social
15197,2023-11-15,East,Paid Search
15198,2023-11-20,East,Paid Search
15199,2023-02-19,North,Organic
15200,2023-11-25,South,Social
15201,2022-11-15,West,Referral
15202,2022-10-28,North,Social
15203,2023-09-03,West,Organic
15204,2023-05-03,East,Paid Search
15205,2023-01-17,East,Referral
15206,2022-11-30,North,Organic
15207,2023-05-31,North,Email
15208,2023-07-05,North,Referral
15209,2022-12-25,East,Social
15210,2022-01-24,West,Email
15211,2022-03-16,West,Paid Search
15212,2022-04-16,North,Referral
15213,2022-12-04,North,Paid Search
15214,2023-03-25,North,Referral
15215,2023-08-10,West,Paid Search
15216,2022-06-19,North,Social
15217,2023-07-29,North,Referral
15218,2023-05-02,East,Paid Search
15219,2022-02-07,East,Organic
15220,2022-09-14,North,Organic
15221,2022-08-09,East,Social
15222,2023-10-10,North,Email
15223,2023-11-04,North,Organic
15224,2023-08-22,North,Social
15225,2023-01-21,South,Referral
15226,2022-12-26,West,Social
15227,2022-08-16,East,Email
15228,2023-07-19,West,Referral
15229,2022-03-04,South,Social
15230,2022-07-17,East,Organic
15231,2022-04-09,West,Referral
15232,2022-12-27,South,Paid Search
15233,2022-08-07,West,Referral
15234,2022-05-25,East,Social
15235,2022-10-02,East,Email
15236,2023-09-21,North,Paid Search
15237,2023-02-12,East,Organic
15238,2023-08-24,East,Organic
15239,2023-10-30,West,Email
15240,2023-10-21,West,Social
15241,2022-09-14,South,Organic
15242,2023-10-03,West,Organic
15243,2023-10-26,West,Email
15244,2023-12-02,East,Organic
15245,2022-09-14,North,Organic
15246,2022-06-16,North,Organic
15247,2023-03-03,North,Email
15248,2023-11-12,North,Email
15249,2023-10-20,West,Social
15250,2023-02-21,North,Organic
15251,2022-04-19,East,Organic
15252,2022-11-05,East,Social
15253,2023-06-06,East,Referral
15254,2023-02-14,North,Paid Search
15255,2022-09-10,East,Social
15256,2022-09-08,East,Social
15257,2022-02-13,East,Referral
15258,2022-07-30,North,Paid Search
15259,2023-05-04,East,Organic
15260,2022-06-26,North,Organic
15261,2023-12-27,East,Social
15262,2022-03-02,South,Social
15263,2023-03-06,North,Paid Search
15264,2022-12-29,West,Organic
15265,2023-09-01,North,Organic
15266,2023-10-11,West,Email
15267,2023-02-01,West,Referral
15268,2023-04-06,South,Paid Search
15269,2023-05-26,South,Email
15270,2023-01-16,North,Paid Search
15271,2022-05-15,West,Social
15272,2022-11-09,East,Social
15273,2022-06-26,North,Organic
15274,2022-12-06,East,Email
15275,2023-03-26,North,Social
15276,2022-06-02,East,Referral
15277,2022-07-02,East,Email
15278,2023-08-24,North,Organic
15279,2022-10-03,West,Paid Search
15280,2022-05-25,North,Email
15281,2023-06-05,East,Organic
15282,2023-06-08,East,Referral
15283,2023-08-27,West,Organic
15284,2023-07-09,South,Referral
15285,2023-12-26,West,Paid Search
15286,2023-02-24,South,Organic
15287,2022-07-29,West,Paid Search
15288,2023-09-22,North,Email
15289,2022-07-13,East,Social
15290,2022-08-01,North,Paid Search
15291,2023-08-28,West,Organic
15292,2023-10-06,West,Referral
15293,2022-09-05,South,Paid Search
15294,2023-06-17,East,Organic
15295,2023-11-05,East,Social
15296,2023-08-07,North,Organic
15297,2022-01-04,East,Organic
15298,2023-05-01,East,Paid Search
15299,2022-05-05,East,Email
15300,2023-09-10,North,Paid Search
15301,2022-02-18,West,Referral
15302,2023-12-26,North,Organic
15303,2022-05-10,East,Referral
15304,2022-11-03,North,Organic
15305,2022-06-20,North,Organic
15306,2023-08-18,North,Organic
15307,2022-10-15,South,Organic
15308,2023-06-28,East,Paid Search
15309,2022-02-19,East,Social
15310,2022-11-27,East,Social
15311,2023-10-28,East,Social
15312,2023-11-08,North,Organic
15313,2022-06-02,North,Social
15314,2022-10-15,East,Paid Search
15315,2022-10-26,East,Social
15316,2023-02-17,East,Email
15317,2023-01-28,North,Organic
15318,2022-03-19,West,Paid Search
15319,2023-07-11,North,Referral
15320,2022-06-14,East,Organic
15321,2022-08-18,North,Email
15322,2023-09-06,East,Referral
15323,2023-05-19,South,Paid Search
15324,2022-10-17,East,Paid Search
15325,2023-10-29,North,Paid Search
15326,2022-10-15,East,Social
15327,2023-02-17,North,Paid Search
15328,2022-06-29,East,Paid Search
15329,2022-05-14,North,Organic
15330,2022-12-25,North,Referral
15331,2023-02-16,East,Social
15332,2023-08-12,North,Email
15333,2022-10-13,North,Referral
15334,2023-10-16,West,Email
15335,2023-03-20,West,Referral
15336,2022-02-21,West,Organic
15337,2023-06-24,South,Organic
15338,2023-02-24,East,Social
15339,2022-10-12,West,Paid Search
15340,2022-12-08,North,Paid Search
15341,2022-08-09,East,Social
15342,2023-03-25,North,Email
15343,2023-02-18,West,Paid Search
15344,2022-11-23,East,Paid Search
15345,2022-07-28,South,Paid Search
15346,2022-10-19,South,Organic
15347,2022-12-30,North,Organic
15348,2022-12-11,South,Paid Search
15349,2022-08-14,East,Social
15350,2023-03-01,East,Paid Search
15351,2022-06-15,East,Paid Search
15352,2023-01-01,North,Email
15353,2022-03-30,East,Organic
15354,2022-12-11,South,Paid Search
15355,2023-07-27,North,Organic
15356,2023-08-21,West,Email
15357,2023-05-23,East,Organic
15358,2023-06-29,East,Paid Search
15359,2022-02-18,West,Email
15360,2022-09-07,South,Social
15361,2023-04-23,West,Email
15362,2023-08-08,East,Referral
15363,2023-03-02,East,Email
15364,2023-09-16,North,Paid Search
15365,2022-07-19,North,Organic
15366,2022-04-23,South,Organic
15367,2022-03-05,North,Organic
15368,2023-03-02,North,Organic
15369,2023-05-01,East,Paid Search
15370,2022-07-28,East,Email
15371,2023-07-27,North,Email
15372,2023-06-24,East,Organic
15373,2022-09-20,West,Paid Search
15374,2022-06-24,East,Organic
15375,2023-06-26,West,Paid Search
15376,2023-05-06,East,Paid Search
15377,2022-05-05,North,Organic
15378,2022-07-06,South,Organic
15379,2022-12-21,West,Referral
15380,2023-01-09,East,Paid Search
15381,2022-05-02,West,Paid Search
15382,2023-11-24,West,Organic
15383,2022-10-11,North,Organic
15384,2022-10-06,South,Paid Search
15385,2022-02-14,East,Referral
15386,2023-10-02,North,Organic
15387,2022-06-21,East,Organic
15388,2023-12-22,West,Referral
15389,2022-12-29,East,Paid Search
15390,2023-10-01,South,Organic
15391,2022-05-11,East,Email
15392,2022-05-02,North,Paid Search
15393,2023-08-08,West,Referral
15394,2023-08-22,North,Organic
15395,2023-02-01,West,Social
15396,2022-01-24,South,Organic
15397,2023-11-20,South,Social
15398,2022-10-15,East,Social
15399,2023-11-15,North,Social
15400,2023-09-28,South,Social
15401,2023-09-14,West,Email
15402,2023-05-18,West,Organic
15403,2023-05-07,North,Organic
15404,2023-01-24,East,Paid Search
15405,2022-01-19,West,Paid Search
15406,2022-10-11,West,Organic
15407,2023-06-18,South,Social
15408,2023-08-16,North,Email
15409,2023-02-13,West,Referral
15410,2023-06-02,South,Paid Search
15411,2022-01-16,South,Social
15412,2022-12-08,West,Social
15413,2023-01-06,North,Referral
15414,2023-10-14,West,Social
15415,2022-08-16,North,Organic
15416,2022-06-17,East,Organic
15417,2022-09-15,West,Referral
15418,2022-05-05,West,Email
15419,2023-02-12,West,Social
15420,2023-04-15,West,Social
15421,2023-08-08,North,Social
15422,2023-12-11,West,Social
15423,2022-02-23,West,Referral
15424,2022-06-30,East,Referral
15425,2022-08-08,South,Paid Search
15426,2022-07-02,North,Organic
15427,2023-08-27,East,Organic
15428,2022-04-12,East,Paid Search
15429,2022-01-22,South,Social
15430,2023-09-21,South,Social
15431,2023-12-03,East,Paid Search
15432,2022-06-15,North,Organic
15433,2022-08-31,West,Paid Search
15434,2023-01-03,South,Social
15435,2023-01-19,North,Email
15436,2023-12-25,North,Organic
15437,2022-10-23,West,Paid Search
15438,2022-01-09,West,Paid Search
15439,2022-11-05,North,Paid Search
15440,2023-02-11,North,Social
15441,2023-01-13,South,Referral
15442,2023-01-09,North,Organic
15443,2023-11-05,East,Organic
15444,2023-08-13,North,Paid Search
15445,2022-07-03,East,Organic
15446,2022-09-17,South,Paid Search
15447,2023-05-03,South,Organic
15448,2022-10-27,South,Organic
15449,2022-11-09,North,Social
15450,2022-05-03,North,Organic
15451,2022-07-05,North,Social
15452,2023-06-25,North,Organic
15453,2023-09-08,West,Organic
15454,2023-07-27,North,Organic
15455,2022-08-13,South,Organic
15456,2022-04-10,North,Paid Search
15457,2022-04-27,West,Social
15458,2022-10-15,West,Referral
15459,2023-01-13,West,Organic
15460,2023-10-14,East,Organic
15461,2023-10-19,West,Organic
15462,2022-01-02,South,Social
15463,2023-06-01,West,Organic
15464,2022-08-07,West,Organic
15465,2022-05-25,North,Social
15466,2023-02-10,South,Social
15467,2022-01-25,North,Email
15468,2022-09-01,North,Organic
15469,2023-02-08,West,Paid Search
15470,2022-07-18,North,Organic
15471,2023-03-10,East,Email
15472,2022-12-02,West,Social
15473,2023-08-07,South,Organic
15474,2022-05-13,South,Social
15475,2022-02-11,East,Paid Search
15476,2023-01-22,West,Social
15477,2022-07-07,North,Organic
15478,2023-05-31,North,Paid Search
15479,2022-03-10,East,Organic
15480,2023-02-24,West,Email
15481,2023-12-24,South,Organic
15482,2022-03-09,South,Paid Search
15483,2022-08-09,West,Social
15484,2023-09-09,North,Social
15485,2023-01-25,North,Email
15486,2022-05-08,East,Email
15487,2022-06-05,North,Email
15488,2023-07-13,North,Email
15489,2023-09-21,East,Paid Search
15490,2022-09-21,East,Organic
15491,2022-12-12,East,Paid Search
15492,2023-07-26,South,Organic
15493,2022-05-10,East,Paid Search
15494,2022-05-31,East,Paid Search
15495,2023-07-20,West,Organic
15496,2022-05-17,West,Social
15497,2023-07-17,East,Email
15498,2022-12-29,West,Paid Search
15499,2023-12-24,West,Referral
15500,2022-01-25,North,Organic
15501,2023-11-22,West,Organic
15502,2022-06-14,West,Organic
15503,2022-01-26,South,Paid Search
15504,2023-06-13,North,Organic
15505,2023-01-24,East,Social
15506,2023-09-04,South,Organic
15507,2022-03-21,East,Paid Search
15508,2022-02-28,East,Paid Search
15509,2023-02-19,North,Organic
15510,2023-10-06,North,Social
15511,2022-10-24,West,Email
15512,2023-08-06,North,Social
15513,2023-10-24,East,Email
15514,2023-09-27,South,Paid Search
15515,2023-01-07,South,Paid Search
15516,2023-05-25,East,Email
15517,2023-01-19,North,Paid Search
15518,2023-05-08,East,Paid Search
15519,2023-02-18,East,Organic
15520,2023-01-19,North,Email
15521,2022-11-15,South,Organic
15522,2023-04-22,East,Referral
15523,2023-07-03,East,Organic
15524,2023-11-02,East,Paid Search
15525,2023-03-24,West,Organic
15526,2022-03-15,North,Organic
15527,2023-03-05,North,Paid Search
15528,2022-08-19,East,Email
15529,2022-01-20,East,Organic
15530,2022-02-22,West,Organic
15531,2023-03-08,North,Organic
15532,2023-11-21,East,Paid Search
15533,2023-01-05,East,Referral
15534,2022-11-22,North,Paid Search
15535,2022-03-06,East,Social
15536,2023-05-09,East,Paid Search
15537,2022-02-10,North,Paid Search
15538,2023-09-07,South,Social
15539,2023-08-19,North,Organic
15540,2023-12-25,West,Social
15541,2022-07-27,North,Paid Search
15542,2022-04-29,North,Paid Search
15543,2022-08-07,North,Referral
15544,2023-08-07,North,Paid Search
15545,2022-06-09,North,Referral
15546,2023-10-10,East,Referral
15547,2022-04-23,North,Organic
15548,2022-02-05,South,Paid Search
15549,2022-06-10,North,Social
15550,2023-07-05,South,Organic
15551,2023-03-16,North,Social
15552,2022-09-16,East,Organic
15553,2023-04-24,East,Organic
15554,2023-04-19,East,Paid Search
15555,2023-02-09,North,Social
15556,2023-01-11,West,Social
15557,2022-03-16,East,Email
15558,2022-07-09,North,Organic
15559,2023-01-21,South,Paid Search
15560,2022-04-09,West,Organic
15561,2022-12-14,South,Organic
15562,2022-03-27,South,Paid Search
15563,2023-07-29,East,Email
15564,2022-03-17,North,Organic
15565,2022-03-09,West,Organic
15566,2023-04-11,North,Email
15567,2022-06-10,North,Organic
15568,2022-09-14,North,Referral
15569,2022-08-18,South,Paid Search
15570,2022-06-08,West,Organic
15571,2023-07-11,West,Social
15572,2023-05-21,West,Email
15573,2022-06-24,East,Social
15574,2023-05-17,South,Paid Search
15575,2023-06-05,South,Paid Search
15576,2023-01-29,North,Email
15577,2023-02-27,West,Paid Search
15578,2023-11-14,South,Paid Search
15579,2022-11-28,South,Organic
15580,2022-10-09,East,Paid Search
15581,2023-01-29,West,Organic
15582,2023-09-03,North,Social
15583,2023-06-02,East,Paid Search
15584,2022-02-24,East,Referral
15585,2022-12-02,West,Organic
15586,2023-06-25,North,Paid Search
15587,2022-06-13,North,Organic
15588,2023-12-23,South,Email
15589,2023-08-13,West,Social
15590,2023-09-11,West,Paid Search
15591,2022-03-01,East,Paid Search
15592,2023-02-28,North,Social
15593,2023-01-21,North,Organic
15594,2023-04-03,East,Email
15595,2023-09-13,North,Social
15596,2022-09-15,East,Organic
15597,2023-01-25,West,Email
15598,2023-05-12,South,Social
15599,2023-07-04,South,Organic
15600,2023-07-17,North,Paid Search
15601,2022-09-03,North,Paid Search
15602,2023-12-30,East,Social
15603,2022-01-08,South,Paid Search
15604,2022-12-26,North,Paid Search
15605,2023-03-21,North,Organic
15606,2022-02-14,North,Organic
15607,2022-11-26,East,Organic
15608,2023-03-11,East,Organic
15609,2023-03-20,East,Organic
15610,2022-03-28,East,Organic
15611,2022-07-22,North,Email
15612,2022-06-28,East,Email
15613,2023-04-13,North,Organic
15614,2022-08-29,West,Email
15615,2023-02-22,North,Organic
15616,2023-06-18,South,Paid Search
15617,2023-08-06,North,Referral
15618,2022-05-15,West,Paid Search
15619,2023-10-22,North,Organic
15620,2022-05-01,West,Paid Search
15621,2022-01-16,North,Email
15622,2022-02-02,West,Organic
15623,2022-05-27,East,Referral
15624,2023-09-30,North,Paid Search
15625,2022-06-01,North,Organic
15626,2023-05-22,South,Paid Search
15627,2022-11-02,West,Email
15628,2022-01-30,West,Paid Search
15629,2022-11-21,North,Referral
15630,2022-01-21,South,Referral
15631,2022-12-14,North,Organic
15632,2023-02-12,North,Organic
15633,2023-01-16,East,Organic
15634,2022-07-26,South,Email
15635,2023-07-14,North,Email
15636,2023-03-12,West,Organic
15637,2022-07-05,East,Referral
15638,2022-11-14,West,Organic
15639,2022-03-21,North,Social
15640,2023-11-06,West,Social
15641,2023-07-04,East,Organic
15642,2022-07-30,East,Organic
15643,2023-05-08,North,Organic
15644,2023-05-11,West,Referral
15645,2023-03-22,East,Paid Search
15646,2022-02-09,West,Social
15647,2023-10-04,East,Paid Search
15648,2023-11-29,West,Paid Search
15649,2023-12-13,East,Referral
15650,2023-12-17,West,Paid Search
15651,2023-11-10,North,Social
15652,2023-06-24,North,Paid Search
15653,2022-02-11,East,Organic
15654,2022-12-06,East,Organic
15655,2022-06-28,East,Organic
15656,2022-06-10,East,Email
15657,2023-08-30,East,Paid Search
15658,2023-08-17,West,Paid Search
15659,2023-01-17,South,Organic
15660,2023-06-22,West,Email
15661,2022-04-05,North,Social
15662,2022-06-12,East,Email
15663,2023-09-21,West,Referral
15664,2022-11-26,North,Organic
15665,2023-02-04,South,Organic
15666,2022-12-04,South,Paid Search
15667,2022-05-28,East,Organic
15668,2023-08-27,South,Email
15669,2023-07-08,North,Social
15670,2023-05-15,West,Organic
15671,2022-09-15,North,Referral
15672,2023-04-15,East,Organic
15673,2023-11-27,East,Email
15674,2023-04-20,North,Paid Search
15675,2022-12-27,North,Email
15676,2022-07-17,West,Organic
15677,2023-01-17,East,Referral
15678,2022-09-29,North,Referral
15679,2023-03-23,West,Paid Search
15680,2022-02-03,East,Paid Search
15681,2022-05-19,North,Email
15682,2023-07-29,East,Email
15683,2022-10-05,South,Paid Search
15684,2022-11-13,North,Email
15685,2023-02-02,West,Social
15686,2022-11-16,South,Email
15687,2023-07-08,South,Organic
15688,2022-06-29,North,Referral
15689,2023-07-08,West,Organic
15690,2022-06-02,East,Organic
15691,2022-09-28,West,Referral
15692,2023-03-06,North,Organic
15693,2023-10-09,West,Organic
15694,2022-06-19,East,Paid Search
15695,2023-03-05,South,Social
15696,2022-02-16,North,Organic
15697,2022-02-25,West,Paid Search
15698,2023-07-15,North,Organic
15699,2023-06-09,East,Paid Search
15700,2022-10-02,East,Paid Search
15701,2023-03-31,North,Organic
15702,2022-10-05,West,Referral
